id,participant_ideology,participant_gender,protesters_cause,action,response,action_text,exclude
sumnfvsjdh9954a4cui1eada,Conservative,Woman,For,12,1,donate to politicians who advocate [Field-cause] restricting or banning abortion,FALSE
sumnfvsjdh9954a4cui1eada,Conservative,Woman,For,13,0,refuse to work (strike),FALSE
sumnfvsjdh9954a4cui1eada,Conservative,Woman,For,14,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
sumnfvsjdh9954a4cui1eada,Conservative,Woman,For,15,1,donate to activist groups,FALSE
sumnfvsjdh9954a4cui1eada,Conservative,Woman,For,16,0,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
sumnfvsjdh9954a4cui1eada,Conservative,Woman,For,17,0,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
sumnfvsjdh9954a4cui1eada,Conservative,Woman,For,18,0,protest outside the homes of politicians who advocate [against/for] restricting or banning abortion,FALSE
sumnfvsjdh9954a4cui1eada,Conservative,Woman,For,19,0,enter and refuse to leave a building (occupation),FALSE
sumnfvsjdh9954a4cui1eada,Conservative,Woman,For,20,0,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
sumnfvsjdh9954a4cui1eada,Conservative,Woman,For,21,0,"disrupt traffic (e.g., blocking roads)",FALSE
sumnfvsjdh9954a4cui1eada,Conservative,Woman,For,22,0,"refuse to pay fees, fines, or taxes in protest",FALSE
sumnfvsjdh9954a4cui1eada,Conservative,Woman,For,23,0,mock or insult individuals who are [against/for] restricting or banning abortion,FALSE
sumnfvsjdh9954a4cui1eada,Conservative,Woman,For,24,0,spray paint political messages in public places,FALSE
sumnfvsjdh9954a4cui1eada,Conservative,Woman,For,25,0,attend a protest march even though it might turn violent,FALSE
svg3ophk5rnhz61ae9xyhvsm,Conservative,Man,For,1,1,attend a protest march even though it might be unlawful,FALSE
svg3ophk5rnhz61ae9xyhvsm,Conservative,Man,For,2,1,"hand out flyers, leaflets, or pamphlets",FALSE
svg3ophk5rnhz61ae9xyhvsm,Conservative,Man,For,3,1,make a public speech,FALSE
svg3ophk5rnhz61ae9xyhvsm,Conservative,Man,For,4,1,hold meetings to influence the public,FALSE
svg3ophk5rnhz61ae9xyhvsm,Conservative,Man,For,5,1,attend or organise a protest march,FALSE
svg3ophk5rnhz61ae9xyhvsm,Conservative,Man,For,6,1,"wear or display political symbols (e.g., patches, flags, bumper stickers)",FALSE
svg3ophk5rnhz61ae9xyhvsm,Conservative,Man,For,7,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
svg3ophk5rnhz61ae9xyhvsm,Conservative,Man,For,8,1,refuse to buy goods or services from companies that advocate [against/for] restricting or banning abortion (boycott),FALSE
svg3ophk5rnhz61ae9xyhvsm,Conservative,Man,For,9,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
svg3ophk5rnhz61ae9xyhvsm,Conservative,Man,For,10,1,join or form a group of activists,FALSE
svg3ophk5rnhz61ae9xyhvsm,Conservative,Man,For,11,1,refuse to accept honors or awards in protest,FALSE
svg3ophk5rnhz61ae9xyhvsm,Conservative,Man,For,12,1,donate to politicians who advocate [Field-cause] restricting or banning abortion,FALSE
svg3ophk5rnhz61ae9xyhvsm,Conservative,Man,For,13,1,refuse to work (strike),FALSE
svg3ophk5rnhz61ae9xyhvsm,Conservative,Man,For,14,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
svg3ophk5rnhz61ae9xyhvsm,Conservative,Man,For,15,1,donate to activist groups,FALSE
svg3ophk5rnhz61ae9xyhvsm,Conservative,Man,For,16,1,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
svg3ophk5rnhz61ae9xyhvsm,Conservative,Man,For,17,0,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
svg3ophk5rnhz61ae9xyhvsm,Conservative,Man,For,18,0,protest outside the homes of politicians who advocate [against/for] restricting or banning abortion,FALSE
svg3ophk5rnhz61ae9xyhvsm,Conservative,Man,For,19,0,enter and refuse to leave a building (occupation),FALSE
svg3ophk5rnhz61ae9xyhvsm,Conservative,Man,For,20,0,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
svg3ophk5rnhz61ae9xyhvsm,Conservative,Man,For,21,0,"disrupt traffic (e.g., blocking roads)",FALSE
svg3ophk5rnhz61ae9xyhvsm,Conservative,Man,For,22,1,"refuse to pay fees, fines, or taxes in protest",FALSE
svg3ophk5rnhz61ae9xyhvsm,Conservative,Man,For,23,0,mock or insult individuals who are [against/for] restricting or banning abortion,FALSE
svg3ophk5rnhz61ae9xyhvsm,Conservative,Man,For,24,0,spray paint political messages in public places,FALSE
svg3ophk5rnhz61ae9xyhvsm,Conservative,Man,For,25,1,attend a protest march even though it might turn violent,FALSE
sw68vqzloniwrvd52dkablof,Liberal,Woman,Against,1,1,attend a protest march even though it might be unlawful,FALSE
sw68vqzloniwrvd52dkablof,Liberal,Woman,Against,2,1,"hand out flyers, leaflets, or pamphlets",FALSE
sw68vqzloniwrvd52dkablof,Liberal,Woman,Against,3,1,make a public speech,FALSE
sw68vqzloniwrvd52dkablof,Liberal,Woman,Against,4,1,hold meetings to influence the public,FALSE
sw68vqzloniwrvd52dkablof,Liberal,Woman,Against,5,1,attend or organise a protest march,FALSE
sw68vqzloniwrvd52dkablof,Liberal,Woman,Against,6,1,"wear or display political symbols (e.g., patches, flags, bumper stickers)",FALSE
sw68vqzloniwrvd52dkablof,Liberal,Woman,Against,7,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
sw68vqzloniwrvd52dkablof,Liberal,Woman,Against,8,1,refuse to buy goods or services from companies that advocate [against/for] restricting or banning abortion (boycott),FALSE
sw68vqzloniwrvd52dkablof,Liberal,Woman,Against,9,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
sw68vqzloniwrvd52dkablof,Liberal,Woman,Against,10,1,join or form a group of activists,FALSE
sw68vqzloniwrvd52dkablof,Liberal,Woman,Against,11,1,refuse to accept honors or awards in protest,FALSE
sw68vqzloniwrvd52dkablof,Liberal,Woman,Against,12,1,donate to politicians who advocate [Field-cause] restricting or banning abortion,FALSE
sw68vqzloniwrvd52dkablof,Liberal,Woman,Against,13,1,refuse to work (strike),FALSE
sw68vqzloniwrvd52dkablof,Liberal,Woman,Against,14,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
sw68vqzloniwrvd52dkablof,Liberal,Woman,Against,15,1,donate to activist groups,FALSE
sw68vqzloniwrvd52dkablof,Liberal,Woman,Against,16,1,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
sw68vqzloniwrvd52dkablof,Liberal,Woman,Against,17,1,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
sw68vqzloniwrvd52dkablof,Liberal,Woman,Against,18,1,protest outside the homes of politicians who advocate [against/for] restricting or banning abortion,FALSE
sw68vqzloniwrvd52dkablof,Liberal,Woman,Against,19,1,enter and refuse to leave a building (occupation),FALSE
sw68vqzloniwrvd52dkablof,Liberal,Woman,Against,20,1,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
sw68vqzloniwrvd52dkablof,Liberal,Woman,Against,21,0,"disrupt traffic (e.g., blocking roads)",FALSE
sw68vqzloniwrvd52dkablof,Liberal,Woman,Against,22,1,"refuse to pay fees, fines, or taxes in protest",FALSE
sw68vqzloniwrvd52dkablof,Liberal,Woman,Against,23,0,mock or insult individuals who are [against/for] restricting or banning abortion,FALSE
sw68vqzloniwrvd52dkablof,Liberal,Woman,Against,24,0,spray paint political messages in public places,FALSE
sw68vqzloniwrvd52dkablof,Liberal,Woman,Against,25,0,attend a protest march even though it might turn violent,FALSE
t49bk32xgs15veh80w3k58nw,Conservative,Man,For,1,0,attend a protest march even though it might be unlawful,FALSE
t49bk32xgs15veh80w3k58nw,Conservative,Man,For,2,1,"hand out flyers, leaflets, or pamphlets",FALSE
t49bk32xgs15veh80w3k58nw,Conservative,Man,For,3,1,make a public speech,FALSE
t49bk32xgs15veh80w3k58nw,Conservative,Man,For,4,1,hold meetings to influence the public,FALSE
t49bk32xgs15veh80w3k58nw,Conservative,Man,For,5,1,attend or organise a protest march,FALSE
t49bk32xgs15veh80w3k58nw,Conservative,Man,For,6,1,"wear or display political symbols (e.g., patches, flags, bumper stickers)",FALSE
t49bk32xgs15veh80w3k58nw,Conservative,Man,For,7,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
t49bk32xgs15veh80w3k58nw,Conservative,Man,For,8,1,refuse to buy goods or services from companies that advocate [against/for] restricting or banning abortion (boycott),FALSE
t49bk32xgs15veh80w3k58nw,Conservative,Man,For,9,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
t49bk32xgs15veh80w3k58nw,Conservative,Man,For,10,1,join or form a group of activists,FALSE
t49bk32xgs15veh80w3k58nw,Conservative,Man,For,11,1,refuse to accept honors or awards in protest,FALSE
t49bk32xgs15veh80w3k58nw,Conservative,Man,For,12,1,donate to politicians who advocate [Field-cause] restricting or banning abortion,FALSE
t49bk32xgs15veh80w3k58nw,Conservative,Man,For,13,0,refuse to work (strike),FALSE
t49bk32xgs15veh80w3k58nw,Conservative,Man,For,14,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
t49bk32xgs15veh80w3k58nw,Conservative,Man,For,15,1,donate to activist groups,FALSE
t49bk32xgs15veh80w3k58nw,Conservative,Man,For,16,0,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
t49bk32xgs15veh80w3k58nw,Conservative,Man,For,17,1,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
t49bk32xgs15veh80w3k58nw,Conservative,Man,For,18,1,protest outside the homes of politicians who advocate [against/for] restricting or banning abortion,FALSE
t49bk32xgs15veh80w3k58nw,Conservative,Man,For,19,1,enter and refuse to leave a building (occupation),FALSE
t49bk32xgs15veh80w3k58nw,Conservative,Man,For,20,0,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
t49bk32xgs15veh80w3k58nw,Conservative,Man,For,21,0,"disrupt traffic (e.g., blocking roads)",FALSE
t49bk32xgs15veh80w3k58nw,Conservative,Man,For,22,0,"refuse to pay fees, fines, or taxes in protest",FALSE
t49bk32xgs15veh80w3k58nw,Conservative,Man,For,23,0,mock or insult individuals who are [against/for] restricting or banning abortion,FALSE
t49bk32xgs15veh80w3k58nw,Conservative,Man,For,24,0,spray paint political messages in public places,FALSE
t49bk32xgs15veh80w3k58nw,Conservative,Man,For,25,0,attend a protest march even though it might turn violent,FALSE
t4tm27aqefg07h467q45q4xq,Liberal,Man,Against,1,0,attend a protest march even though it might be unlawful,TRUE
t4tm27aqefg07h467q45q4xq,Liberal,Man,Against,2,1,"hand out flyers, leaflets, or pamphlets",TRUE
t4tm27aqefg07h467q45q4xq,Liberal,Man,Against,3,1,make a public speech,TRUE
t4tm27aqefg07h467q45q4xq,Liberal,Man,Against,4,1,hold meetings to influence the public,TRUE
t4tm27aqefg07h467q45q4xq,Liberal,Man,Against,5,1,attend or organise a protest march,TRUE
t4tm27aqefg07h467q45q4xq,Liberal,Man,Against,6,1,"wear or display political symbols (e.g., patches, flags, bumper stickers)",TRUE
t4tm27aqefg07h467q45q4xq,Liberal,Man,Against,7,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",TRUE
t4tm27aqefg07h467q45q4xq,Liberal,Man,Against,8,1,refuse to buy goods or services from companies that advocate [against/for] restricting or banning abortion (boycott),TRUE
t4tm27aqefg07h467q45q4xq,Liberal,Man,Against,9,1,paste up posters with political messages in places where it is allowed and encouraged,TRUE
t4tm27aqefg07h467q45q4xq,Liberal,Man,Against,10,1,join or form a group of activists,TRUE
t4tm27aqefg07h467q45q4xq,Liberal,Man,Against,11,1,refuse to accept honors or awards in protest,TRUE
t4tm27aqefg07h467q45q4xq,Liberal,Man,Against,12,0,donate to politicians who advocate [Field-cause] restricting or banning abortion,TRUE
t4tm27aqefg07h467q45q4xq,Liberal,Man,Against,13,0,refuse to work (strike),TRUE
t4tm27aqefg07h467q45q4xq,Liberal,Man,Against,14,0,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",TRUE
t4tm27aqefg07h467q45q4xq,Liberal,Man,Against,15,1,donate to activist groups,TRUE
t4tm27aqefg07h467q45q4xq,Liberal,Man,Against,16,1,"visit people in their homes to convince them about the issue (canvassing, door knocking)",TRUE
t4tm27aqefg07h467q45q4xq,Liberal,Man,Against,17,0,"stand or sit in a building and refuse to leave (stand-in, sit-in)",TRUE
t4tm27aqefg07h467q45q4xq,Liberal,Man,Against,18,1,protest outside the homes of politicians who advocate [against/for] restricting or banning abortion,TRUE
t4tm27aqefg07h467q45q4xq,Liberal,Man,Against,19,0,enter and refuse to leave a building (occupation),TRUE
t4tm27aqefg07h467q45q4xq,Liberal,Man,Against,20,0,paste up posters with political messages in places where it is not allowed or encouraged,TRUE
t4tm27aqefg07h467q45q4xq,Liberal,Man,Against,21,0,"disrupt traffic (e.g., blocking roads)",TRUE
t4tm27aqefg07h467q45q4xq,Liberal,Man,Against,22,0,"refuse to pay fees, fines, or taxes in protest",TRUE
t4tm27aqefg07h467q45q4xq,Liberal,Man,Against,23,0,mock or insult individuals who are [against/for] restricting or banning abortion,TRUE
t4tm27aqefg07h467q45q4xq,Liberal,Man,Against,24,0,spray paint political messages in public places,TRUE
t4tm27aqefg07h467q45q4xq,Liberal,Man,Against,25,0,attend a protest march even though it might turn violent,TRUE
t5wpn2oreb6v97fi9ehrh1jy,Liberal,Woman,Against,1,1,attend a protest march even though it might be unlawful,FALSE
t5wpn2oreb6v97fi9ehrh1jy,Liberal,Woman,Against,2,1,"hand out flyers, leaflets, or pamphlets",FALSE
t5wpn2oreb6v97fi9ehrh1jy,Liberal,Woman,Against,3,1,make a public speech,FALSE
t5wpn2oreb6v97fi9ehrh1jy,Liberal,Woman,Against,4,1,hold meetings to influence the public,FALSE
t5wpn2oreb6v97fi9ehrh1jy,Liberal,Woman,Against,5,1,attend or organise a protest march,FALSE
t5wpn2oreb6v97fi9ehrh1jy,Liberal,Woman,Against,6,1,"wear or display political symbols (e.g., patches, flags, bumper stickers)",FALSE
t5wpn2oreb6v97fi9ehrh1jy,Liberal,Woman,Against,7,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
t5wpn2oreb6v97fi9ehrh1jy,Liberal,Woman,Against,8,1,refuse to buy goods or services from companies that advocate [against/for] restricting or banning abortion (boycott),FALSE
t5wpn2oreb6v97fi9ehrh1jy,Liberal,Woman,Against,9,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
t5wpn2oreb6v97fi9ehrh1jy,Liberal,Woman,Against,10,1,join or form a group of activists,FALSE
t5wpn2oreb6v97fi9ehrh1jy,Liberal,Woman,Against,11,1,refuse to accept honors or awards in protest,FALSE
t5wpn2oreb6v97fi9ehrh1jy,Liberal,Woman,Against,12,1,donate to politicians who advocate [Field-cause] restricting or banning abortion,FALSE
t5wpn2oreb6v97fi9ehrh1jy,Liberal,Woman,Against,13,1,refuse to work (strike),FALSE
t5wpn2oreb6v97fi9ehrh1jy,Liberal,Woman,Against,14,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
t5wpn2oreb6v97fi9ehrh1jy,Liberal,Woman,Against,15,1,donate to activist groups,FALSE
t5wpn2oreb6v97fi9ehrh1jy,Liberal,Woman,Against,16,0,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
t5wpn2oreb6v97fi9ehrh1jy,Liberal,Woman,Against,17,1,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
t5wpn2oreb6v97fi9ehrh1jy,Liberal,Woman,Against,18,0,protest outside the homes of politicians who advocate [against/for] restricting or banning abortion,FALSE
t5wpn2oreb6v97fi9ehrh1jy,Liberal,Woman,Against,19,1,enter and refuse to leave a building (occupation),FALSE
t5wpn2oreb6v97fi9ehrh1jy,Liberal,Woman,Against,20,1,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
t5wpn2oreb6v97fi9ehrh1jy,Liberal,Woman,Against,21,0,"disrupt traffic (e.g., blocking roads)",FALSE
t5wpn2oreb6v97fi9ehrh1jy,Liberal,Woman,Against,22,0,"refuse to pay fees, fines, or taxes in protest",FALSE
t5wpn2oreb6v97fi9ehrh1jy,Liberal,Woman,Against,23,1,mock or insult individuals who are [against/for] restricting or banning abortion,FALSE
t5wpn2oreb6v97fi9ehrh1jy,Liberal,Woman,Against,24,0,spray paint political messages in public places,FALSE
t5wpn2oreb6v97fi9ehrh1jy,Liberal,Woman,Against,25,0,attend a protest march even though it might turn violent,FALSE
t635586ma5glhrx37hrx2aj4,Conservative,Woman,Against,1,0,attend a protest march even though it might be unlawful,FALSE
t635586ma5glhrx37hrx2aj4,Conservative,Woman,Against,2,1,"hand out flyers, leaflets, or pamphlets",FALSE
t635586ma5glhrx37hrx2aj4,Conservative,Woman,Against,3,1,make a public speech,FALSE
t635586ma5glhrx37hrx2aj4,Conservative,Woman,Against,4,1,hold meetings to influence the public,FALSE
t635586ma5glhrx37hrx2aj4,Conservative,Woman,Against,5,1,attend or organise a protest march,FALSE
t635586ma5glhrx37hrx2aj4,Conservative,Woman,Against,6,1,"wear or display political symbols (e.g., patches, flags, bumper stickers)",FALSE
t635586ma5glhrx37hrx2aj4,Conservative,Woman,Against,7,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
t635586ma5glhrx37hrx2aj4,Conservative,Woman,Against,8,1,refuse to buy goods or services from companies that advocate [against/for] restricting or banning abortion (boycott),FALSE
